alpha,beta,tv_direct,tv_closed_form,tv_residual,hellinger,kl,regime,forward_0,backward_0
0.127551,0.058980,0.398622621721,0.398622621721,0.000e0,0.287897473366,0.485388511790,Borderline,0.300688689140,0.699311310860
0.127551,0.068776,0.367515926721,0.367515926721,-1.110e-16,0.264542572026,0.408845510514,Borderline,0.316242036639,0.683757963361
0.127551,0.078571,0.340181940075,0.340181940075,0.000e0,0.244213764154,0.347764153058,Borderline,0.329909029963,0.670090970037
0.127551,0.088367,0.315957068076,0.315957068076,-5.551e-17,0.226332746659,0.298248825653,Borderline,0.342021465962,0.657978534038
0.127551,0.098163,0.294324126082,0.294324126082,1.665e-16,0.210462205322,0.257569327045,Smooth,0.352837936959,0.647162063041
0.127551,0.107959,0.274874044246,0.274874044246,-1.110e-16,0.196264504935,0.223761544749,Smooth,0.362562977877,0.637437022123
0.127551,0.117755,0.257278993609,0.257278993609,0.000e0,0.183474340044,0.195380892854,Smooth,0.371360503195,0.628639496805
0.127551,0.127551,0.241273147100,0.241273147100,2.776e-17,0.171880053757,0.171344496684,Smooth,0.379363426450,0.620636573550
0.127551,0.137347,0.226638659162,0.226638659162,0.000e0,0.161310537355,0.150827069462,Smooth,0.386680670419,0.613319329581
0.127551,0.147143,0.213195283844,0.213195283844,0.000e0,0.151625834297,0.133190403093,Smooth,0.393402358078,0.606597641922
0.127551,0.156939,0.200792575336,0.200792575336,-2.776e-17,0.142710268118,0.117934529363,Smooth,0.399603712332,0.600396287668
0.127551,0.166735,0.189303951255,0.189303951255,-5.551e-17,0.134467329213,0.104663212139,Smooth,0.405348024372,0.594651975628
0.127551,0.176531,0.178622119422,0.178622119422,-8.327e-17,0.126815811942,0.093059131443,Smooth,0.410688940289,0.589311059711
0.127551,0.186327,0.168655516159,0.168655516159,0.000e0,0.119686856294,0.082865753459,Smooth,0.415672241921,0.584327758079
0.127551,0.196122,0.159325504269,0.159325504269,2.776e-17,0.113021654313,0.073873895527,Smooth,0.420337247866,0.579662752134
0.127551,0.205918,0.150564148045,0.150564148045,-1.665e-16,0.106769651991,0.065911641183,Smooth,0.424717925977,0.575282074023
0.127551,0.215714,0.142312431177,0.142312431177,0.000e0,0.100887125214,0.058836680550,Smooth,0.428843784411,0.571156215589
0.127551,0.225510,0.134518817893,0.134518817893,0.000e0,0.095336041389,0.052530429949,Smooth,0.432740591054,0.567259408946
0.127551,0.235306,0.127138082507,0.127138082507,-8.327e-17,0.090083141599,0.046893472681,Smooth,0.436430958746,0.563569041254
0.127551,0.245102,0.120130350615,0.120130350615,-6.939e-17,0.085099194657,0.041841991800,Smooth,0.439934824692,0.560065175308
0.127551,0.254898,0.113460308468,0.113460308468,-1.388e-16,0.080358386370,0.037304955459,Smooth,0.443269845766,0.556730154234
0.127551,0.264694,0.107096546983,0.107096546983,-6.939e-17,0.075837816037,0.033221878645,Smooth,0.446451726508,0.553548273492
0.127551,0.274490,0.101011014252,0.101011014252,-1.388e-17,0.071517078659,0.029541030316,Smooth,0.449494492874,0.550505507126
0.127551,0.284286,0.095178556042,0.095178556042,-5.551e-17,0.067377916134,0.026217987585,Smooth,0.452410721979,0.547589278021
0.127551,0.294082,0.089576528106,0.089576528106,-8.327e-17,0.063403924369,0.023214462420,Smooth,0.455211735947,0.544788264053
0.127551,0.303878,0.084184467383,0.084184467383,-4.163e-17,0.059580305974,0.020497343920,Smooth,0.457907766309,0.542092233691
0.127551,0.313673,0.078983811781,0.078983811781,-6.939e-17,0.055893660339,0.018037912281,Smooth,0.460508094109,0.539491905891
0.127551,0.323469,0.073957660215,0.073957660215,-4.163e-17,0.052331804535,0.015811190420,Smooth,0.463021169893,0.536978830107
0.127551,0.333265,0.069090566145,0.069090566145,6.939e-17,0.048883619741,0.013795406653,Smooth,0.465454716927,0.534545283073
0.127551,0.343061,0.064368359132,0.064368359132,-2.776e-17,0.045538918934,0.011971547496,Smooth,0.467815820434,0.532184179566
0.127551,0.352857,0.059777989872,0.059777989872,2.776e-17,0.042288332321,0.010322984030,Smooth,0.470111005064,0.529888994936
0.127551,0.362653,0.055307395027,0.055307395027,-1.457e-16,0.039123207683,0.008835158651,Smooth,0.472346302486,0.527653697514
0.127551,0.372449,0.050945378738,0.050945378738,-2.776e-17,0.036035523238,0.007495321665,Smooth,0.474527310631,0.525472689369
0.127551,0.382245,0.046681508274,0.046681508274,-3.469e-17,0.033017811088,0.006292309242,Smooth,0.476659245863,0.523340754137
0.127551,0.392041,0.042506021667,0.042506021667,5.551e-17,0.030063089605,0.005216355889,Smooth,0.478746989167,0.521253010833
0.127551,0.401837,0.038409745515,0.038409745515,-6.939e-18,0.027164803387,0.004258935899,Smooth,0.480795127242,0.519204872758
0.127551,0.411633,0.034384021425,0.034384021425,2.082e-17,0.024316769638,0.003412629257,Smooth,0.482807989288,0.517192010712
0.127551,0.421429,0.030420639787,0.030420639787,-1.631e-16,0.021513129974,0.002671008334,Smooth,0.484789680107,0.515210319893
0.127551,0.431224,0.026511779771,0.026511779771,1.110e-16,0.018748306832,0.002028542374,Smooth,0.486744110115,0.513255889885
0.127551,0.441020,0.022649954560,0.022649954560,-6.939e-17,0.016016963757,0.001480517307,Smooth,0.488675022720,0.511324977280
0.127551,0.450816,0.018827960997,0.018827960997,-1.561e-16,0.013313968924,0.001022968923,Smooth,0.490586019502,0.509413980498
0.127551,0.460612,0.015038832882,0.015038832882,6.592e-17,0.010634361375,0.000652627764,Smooth,0.492480583559,0.507519416441
0.127551,0.470408,0.011275797288,0.011275797288,6.939e-18,0.007973319450,0.000366874444,Smooth,0.494362101356,0.505637898644
0.127551,0.480204,0.007532233282,0.007532233282,3.816e-17,0.005326131004,0.000163704370,Smooth,0.496233883359,0.503766116641
0.127551,0.490000,0.003801632523,0.003801632523,-6.115e-17,0.002688164993,0.000041701041,Smooth,0.498099183738,0.501900816262
0.137347,0.010000,0.643513882469,0.643513882469,-2.220e-16,0.484319687047,1.418861778289,Borderline,0.178243058765,0.821756941235
0.137347,0.019796,0.578112209267,0.578112209267,-1.110e-16,0.429002011291,1.100302784760,Borderline,0.210943895366,0.789056104634
0.137347,0.029592,0.523582328092,0.523582328092,-1.110e-16,0.384740061410,0.878135853680,Borderline,0.238208835954,0.761791164046
0.137347,0.039388,0.477395424805,0.477395424805,-1.110e-16,0.348297899749,0.715741943646,Borderline,0.261302287597,0.738697712403
0.137347,0.049184,0.437749679528,0.437749679528,1.110e-16,0.317652498402,0.592944212238,Borderline,0.281125160236,0.718874839764
0.137347,0.058980,0.403326499319,0.403326499319,5.551e-17,0.291451303663,0.497639196680,Borderline,0.298336750340,0.701663249660
0.137347,0.068776,0.373138669431,0.373138669431,-1.110e-16,0.268746007376,0.422116509765,Borderline,0.313430665284,0.686569334716
0.137347,0.078571,0.346432377139,0.346432377139,0.000e0,0.248847447239,0.361236594391,Borderline,0.326783811431,0.673216188569
0.137347,0.088367,0.322622054668,0.322622054668,0.000e0,0.231240414698,0.311448989472,Borderline,0.338688972666,0.661311027334
0.137347,0.098163,0.301245893630,0.301245893630,0.000e0,0.215530759841,0.270228667318,Borderline,0.349377053185,0.650622946815
0.137347,0.107959,0.281934763923,0.281934763923,-5.551e-17,0.201411079355,0.235735812308,Smooth,0.359032618038,0.640967381962
0.137347,0.117755,0.264390050094,0.264390050094,-5.551e-17,0.188637657214,0.206601970064,Smooth,0.367804974953,0.632195025047
0.137347,0.127551,0.248367556374,0.248367556374,2.776e-17,0.177014506623,0.181791024179,Smooth,0.375816221813,0.624183778187
0.137347,0.137347,0.233665626279,0.233665626279,-8.327e-17,0.166382049266,0.160506202518,Smooth,0.383167186860,0.616832813140
0.137347,0.147143,0.220116242976,0.220116242976,-1.110e-16,0.156608911501,0.142126327293,Smooth,0.389941878512,0.610058121488
0.137347,0.156939,0.207578272832,0.207578272832,-5.551e-17,0.147585868138,0.126161167499,Smooth,0.396210863584,0.603789136416
0.137347,0.166735,0.195932273156,0.195932273156,-2.776e-17,0.139221298079,0.112219574698,Smooth,0.402033863422,0.597966136578
0.137347,0.176531,0.185076457253,0.185076457253,2.776e-17,0.131437724611,0.099986357646,Smooth,0.407461771374,0.592538228626
0.137347,0.186327,0.174923526524,0.174923526524,8.327e-17,0.124169147030,0.089205245043,Smooth,0.412538236738,0.587461763262
0.137347,0.196122,0.165398159666,0.165398159666,-5.551e-17,0.117358958320,0.079666162309,Smooth,0.417300920167,0.582699079833
0.137347,0.205918,0.156435005177,0.156435005177,-1.665e-16,0.110958302773,0.071195612403,Smooth,0.421782497412,0.578217502588
0.137347,0.215714,0.147977063154,0.147977063154,-1.110e-16,0.104924767946,0.063649321321,Smooth,0.426011468423,0.573988531577
0.137347,0.225510,0.139974370986,0.139974370986,-1.388e-16,0.099221333537,0.056906556959,Smooth,0.430012814507,0.569987185493
0.137347,0.235306,0.132382928249,0.132382928249,2.776e-17,0.093815519730,0.050865698878,Smooth,0.433808535875,0.566191464125
0.137347,0.245102,0.125163811429,0.125163811429,-5.551e-17,0.088678691855,0.045440753254,Smooth,0.437418094285,0.562581905715
0.137347,0.254898,0.118282440351,0.118282440351,1.388e-17,0.083785488628,0.040558589084,Smooth,0.440858779825,0.559141220175
0.137347,0.264694,0.111707966725,0.111707966725,6.939e-17,0.079113348854,0.036156729888,Smooth,0.444146016638,0.555853983362
0.137347,0.274490,0.105412761611,0.105412761611,-5.551e-17,0.074642117190,0.032181576907,Smooth,0.447293619195,0.552706380805
0.137347,0.284286,0.099371983497,0.099371983497,6.939e-17,0.070353713798,0.028586970171,Smooth,0.450314008251,0.549685991749
0.137347,0.294082,0.093563212446,0.093563212446,4.163e-17,0.066231855999,0.025333016115,Smooth,0.453218393777,0.546781606223
0.137347,0.303878,0.087966138680,0.087966138680,4.163e-17,0.062261822469,0.022385126996,Smooth,0.456016930660,0.543983069340
0.137347,0.313673,0.082562296238,0.082562296238,1.388e-17,0.058430252441,0.019713229689,Smooth,0.458718851881,0.541281148119
0.137347,0.323469,0.077334834131,0.077334834131,6.939e-17,0.054724973885,0.017291110854,Smooth,0.461332582934,0.538667417066
0.137347,0.333265,0.072268318817,0.072268318817,-1.388e-17,0.051134855749,0.015095872515,Smooth,0.463865840591,0.536134159409
0.137347,0.343061,0.067348562938,0.067348562938,-1.388e-17,0.047649680292,0.013107477593,Smooth,0.466325718531,0.533674281469
0.137347,0.352857,0.062562476172,0.062562476172,4.163e-17,0.044260032262,0.011308369108,Smooth,0.468718761914,0.531281238086
0.137347,0.362653,0.057897934745,0.057897934745,1.110e-16,0.040957202227,0.009683150063,Smooth,0.471051032628,0.528948967372
0.137347,0.372449,0.053343666750,0.053343666750,0.000e0,0.037733101858,0.008218313585,Smooth,0.473328166625,0.526671833375
0.137347,0.382245,0.048889150869,0.048889150869,9.714e-17,0.034580189309,0.006902014886,Smooth,0.475555424565,0.524444575435
0.137347,0.392041,0.044524526503,0.044524526503,1.110e-16,0.031491403160,0.005723878248,Smooth,0.477737736749,0.522262263251
0.137347,0.401837,0.040240513587,0.040240513587,8.327e-17,0.028460103630,0.004674833491,Smooth,0.479879743207,0.520120256793
0.137347,0.411633,0.036028340675,0.036028340675,-3.469e-17,0.025480019949,0.003746977390,Smooth,0.481985829662,0.518014170338
0.137347,0.421429,0.031879680040,0.031879680040,3.469e-17,0.022545202974,0.002933456374,Smooth,0.484060159980,0.515939840020
0.137347,0.431224,0.027786588730,0.027786588730,9.368e-17,0.019649982230,0.002228367472,Smooth,0.486106705635,0.513893294365
0.137347,0.441020,0.023741454675,0.023741454675,7.633e-17,0.016788926703,0.001626675040,Smooth,0.488129272662,0.511870727338
0.137347,0.450816,0.019736947024,0.019736947024,1.388e-17,0.013956808768,0.001124141259,Smooth,0.490131526488,0.509868473512
0.137347,0.460612,0.015765970014,0.015765970014,4.163e-17,0.011148570730,0.000717268758,Smooth,0.492117014993,0.507882985007
0.137347,0.470408,0.011821619737,0.011821619737,4.857e-17,0.008359293514,0.000403254050,Smooth,0.494089190131,0.505910809869
0.137347,0.480204,0.007897143238,0.007897143238,5.031e-17,0.005584167068,0.000179950722,Smooth,0.496051428381,0.503948571619
0.137347,0.490000,0.003985899423,0.003985899423,2.186e-16,0.002818462108,0.000045841572,Smooth,0.498007050289,0.501992949711
0.147143,0.010000,0.631619454306,0.631619454306,0.000e0,0.474047916906,1.356109602306,Borderline,0.184190272847,0.815809727153
0.147143,0.019796,0.571417013430,0.571417013430,1.110e-16,0.423485708750,1.071075249570,Borderline,0.214291493285,0.785708506715
0.147143,0.029592,0.520558571592,0.520558571592,-1.110e-16,0.382327134674,0.866821071227,Borderline,0.239720714204,0.760279285796
0.147143,0.039388,0.477000881903,0.477000881903,1.110e-16,0.347990207829,0.714447279060,Borderline,0.261499559049,0.738500440951
0.147143,0.049184,0.439255146781,0.439255146781,-5.551e-17,0.318806599213,0.597345706385,Borderline,0.280372426610,0.719627573390
0.147143,0.058980,0.406210865284,0.406210865284,0.000e0,0.293633499878,0.505241153044,Borderline,0.296894567358,0.703105432642
0.147143,0.068776,0.377022824401,0.377022824401,-1.110e-16,0.271654251296,0.431427693080,Borderline,0.311488587799,0.688511412201
0.147143,0.078571,0.351036315779,0.351036315779,0.000e0,0.252266039878,0.371346154345,Borderline,0.324481842110,0.675518157890
0.147143,0.088367,0.327736298022,0.327736298022,1.110e-16,0.235012252626,0.321794268803,Borderline,0.336131850989,0.663868149011
0.147143,0.098163,0.306712012395,0.306712012395,5.551e-17,0.219539598474,0.280461926921,Borderline,0.346643993802,0.653356006198
0.147143,0.107959,0.287631835739,0.287631835739,-5.551e-17,0.205569807393,0.245644836903,Smooth,0.356184082131,0.643815917869
0.147143,0.117755,0.270225074049,0.270225074049,1.665e-16,0.192880326211,0.216061340216,Smooth,0.364887462975,0.635112537025
0.147143,0.127551,0.254268560004,0.254268560004,5.551e-17,0.181290785047,0.190731478268,Smooth,0.372865719998,0.627134280002
0.147143,0.137347,0.239576637798,0.239576637798,-1.110e-16,0.170653285855,0.168894991308,Smooth,0.380211681101,0.619788318899
0.147143,0.147143,0.225993576802,0.225993576802,0.000e0,0.160845292383,0.149954416697,Smooth,0.387003211599,0.612996788401
0.147143,0.156939,0.213387753443,0.213387753443,-2.776e-17,0.151764332689,0.133434798438,Smooth,0.393306123279,0.606693876721
0.147143,0.166735,0.201647138372,0.201647138372,5.551e-17,0.143323990622,0.118954645067,Smooth,0.399176430814,0.600823569186
0.147143,0.176531,0.190675759506,0.190675759506,0.000e0,0.135450830584,0.106204660049,Smooth,0.404662120247,0.595337879753
0.147143,0.186327,0.180390903205,0.180390903205,-8.327e-17,0.128082008918,0.094931940501,Smooth,0.409804548398,0.590195451602
0.147143,0.196122,0.170720879827,0.170720879827,0.000e0,0.121163397761,0.084928085869,Smooth,0.414639560086,0.585360439914
0.147143,0.205918,0.161603225102,0.161603225102,-1.388e-16,0.114648096340,0.076020143462,Smooth,0.419198387449,0.580801612551
0.147143,0.215714,0.152983241177,0.152983241177,-1.110e-16,0.108495238666,0.068063639760,Smooth,0.423508379412,0.576491620588
0.147143,0.225510,0.144812804688,0.144812804688,-1.943e-16,0.102669030390,0.060937164038,Smooth,0.427593597656,0.572406402344
0.147143,0.235306,0.137049386415,0.137049386415,2.776e-17,0.097137964616,0.054538120202,Smooth,0.431475306793,0.568524693207
0.147143,0.245102,0.129655239864,0.129655239864,5.551e-17,0.091874178694,0.048779366884,Smooth,0.435172380068,0.564827619932
0.147143,0.254898,0.122596725650,0.122596725650,-1.388e-17,0.086852923036,0.043586539376,Smooth,0.438701637175,0.561298362825
0.147143,0.264694,0.115843745773,0.115843745773,-4.163e-17,0.082052119622,0.038895899617,Smooth,0.442078127113,0.557921872887
0.147143,0.274490,0.109369267374,0.109369267374,-5.551e-17,0.077451992814,0.034652598509,Smooth,0.445315366313,0.554684633687
0.147143,0.284286,0.103148919749,0.103148919749,-5.551e-17,0.073034758890,0.030809262689,Smooth,0.448425540125,0.551574459875
0.147143,0.294082,0.097160651689,0.097160651689,-1.249e-16,0.068784363518,0.027324838491,Smooth,0.451419674155,0.548580325845
0.147143,0.303878,0.091384438729,0.091384438729,1.665e-16,0.064686258623,0.024163641153,Smooth,0.454307780635,0.545692219365
0.147143,0.313673,0.085802031885,0.085802031885,-1.249e-16,0.060727211784,0.021294568887,Smooth,0.457098984057,0.542901015943
0.147143,0.323469,0.080396741042,0.080396741042,5.551e-17,0.056895142630,0.018690450188,Smooth,0.459801629479,0.540198370521
0.147143,0.333265,0.075153247379,0.075153247379,4.163e-17,0.053178981745,0.016327499474,Smooth,0.462423376311,0.537576623689
0.147143,0.343061,0.070057440241,0.070057440241,1.388e-17,0.049568548413,0.014184861268,Smooth,0.464971279880,0.535028720120
0.147143,0.352857,0.065096274642,0.065096274642,-6.939e-17,0.046054444213,0.012244227186,Smooth,0.467451862679,0.532548137321
0.147143,0.362653,0.060257646246,0.060257646246,-8.327e-17,0.042627959954,0.010489513089,Smooth,0.469871176877,0.530128823123
0.147143,0.372449,0.055530281180,0.055530281180,-2.082e-17,0.039280993916,0.008906586209,Smooth,0.472234859410,0.527765140590
0.147143,0.382245,0.050903638470,0.050903638470,-1.041e-16,0.036005979654,0.007483034023,Smooth,0.474548180765,0.525451819235
0.147143,0.392041,0.046367823241,0.046367823241,-1.388e-17,0.032795821946,0.006207968180,Smooth,0.476816088379,0.523183911621
0.147143,0.401837,0.041913509080,0.041913509080,-6.245e-17,0.029643839644,0.005071858020,Smooth,0.479043245460,0.520956754540
0.147143,0.411633,0.037531868233,0.037531868233,3.469e-17,0.026543714418,0.004066389233,Smooth,0.481234065884,0.518765934116
0.147143,0.421429,0.033214508463,0.033214508463,-6.939e-18,0.023489444490,0.003184343984,Smooth,0.483392745768,0.516607254232
0.147143,0.431224,0.028953415592,0.028953415592,-6.245e-17,0.020475302623,0.002419499538,Smooth,0.485523292204,0.514476707796
0.147143,0.441020,0.024740900834,0.024740900834,7.286e-17,0.017495797683,0.001766542896,Smooth,0.487629549583,0.512370450417
0.147143,0.450816,0.020569552182,0.020569552182,1.076e-16,0.014545639230,0.001220999456,Smooth,0.489715223909,0.510284776091
0.147143,0.460612,0.016432189162,0.016432189162,-4.857e-17,0.011619704609,0.000779174049,Smooth,0.491783905419,0.508216094581
0.147143,0.470408,0.012321820370,0.012321820370,1.266e-16,0.008713008107,0.000438103035,Smooth,0.493839089815,0.506160910185
0.147143,0.480204,0.008231603230,0.008231603230,-5.551e-17,0.005820671765,0.000195516404,Smooth,0.495884198385,0.504115801615
0.147143,0.490000,0.004154805495,0.004154805495,4.424e-17,0.002937897480,0.000049809069,Smooth,0.497922597252,0.502077402748
0.156939,0.010000,0.618831558332,0.618831558332,-1.110e-16,0.463115847073,1.291162525556,Borderline,0.190584220834,0.809415779166
0.156939,0.019796,0.563372694508,0.563372694508,0.000e0,0.416889811653,1.036711381725,Borderline,0.218313652746,0.781686347254
0.156939,0.029592,0.515962645071,0.515962645071,0.000e0,0.378667289581,0.849813132072,Borderline,0.242018677465,0.757981322535
0.156939,0.039388,0.474944729751,0.474944729751,5.551e-17,0.346387605215,0.707724494271,Borderline,0.262527635125,0.737472364875
0.156939,0.049184,0.439086975845,0.439086975845,5.551e-17,0.318677642550,0.596853034478,Borderline,0.280456512077,0.719543487923
0.156939,0.058980,0.407454186165,0.407454186165,0.000e0,0.294574864676,0.508539231955,Borderline,0.296272906917,0.703727093083
0.156939,0.068776,0.379323621194,0.379323621194,-5.551e-17,0.273378738696,0.436998958076,Borderline,0.310338189403,0.689661810597
0.156939,0.078571,0.354127881057,0.354127881057,5.551e-17,0.254564317912,0.378223996474,Borderline,0.322936059471,0.677063940529
0.156939,0.088367,0.331415272816,0.331415272816,5.551e-17,0.237728868645,0.329353312559,Borderline,0.334292363592,0.665707636408
0.156939,0.098163,0.310821721318,0.310821721318,0.000e0,0.222557339369,0.288294092703,Borderline,0.344589139341,0.655410860659
0.156939,0.107959,0.292050482526,0.292050482526,1.110e-16,0.208799175146,0.253483477535,Smooth,0.353974758737,0.646025241263
0.156939,0.117755,0.274857242569,0.274857242569,5.551e-17,0.196252267978,0.223733453424,Smooth,0.362571378716,0.637428621284
0.156939,0.127551,0.259039004990,0.259039004990,0.000e0,0.184751559207,0.198126882812,Smooth,0.370480497505,0.629519502495
0.156939,0.137347,0.244425688230,0.244425688230,-5.551e-17,0.174160767169,0.175946048649,Smooth,0.377787155885,0.622212844115
0.156939,0.147143,0.230873692214,0.230873692214,-8.327e-17,0.164366268769,0.156622468628,Smooth,0.384563153893,0.615436846107
0.156939,0.156939,0.218260915842,0.218260915842,-2.776e-17,0.155272498741,0.139700971234,Smooth,0.390869542079,0.609130457921
0.156939,0.166735,0.206482857368,0.206482857368,1.110e-16,0.146798439160,0.124813543755,Smooth,0.396758571316,0.603241428684
0.156939,0.176531,0.195449532601,0.195449532601,5.551e-17,0.138874905625,0.111660005389,Smooth,0.402275233699,0.597724766301
0.156939,0.186327,0.185083017504,0.185083017504,5.551e-17,0.131442424528,0.099993529459,Smooth,0.407458491248,0.592541508752
0.156939,0.196122,0.175315472316,0.175315472316,2.776e-17,0.124449554897,0.089609664257,Smooth,0.412342263842,0.587657736158
0.156939,0.205918,0.166087540532,0.166087540532,-1.665e-16,0.117851548770,0.080337913542,Smooth,0.416956229734,0.583043770266
0.156939,0.215714,0.157347042191,0.157347042191,0.000e0,0.111609272259,0.072035213618,Smooth,0.421326478905,0.578673521095
0.156939,0.225510,0.149047900159,0.149047900159,-5.551e-17,0.105688329429,0.064580832114,Smooth,0.425476049921,0.574523950079
0.156939,0.235306,0.141149252221,0.141149252221,-5.551e-17,0.100058345451,0.057872343905,Smooth,0.429425373889,0.570574626111
0.156939,0.245102,0.133614712435,0.133614712435,1.665e-16,0.094692375936,0.051822431209,Smooth,0.433192643783,0.566807356217
0.156939,0.254898,0.126411753144,0.126411753144,-1.388e-16,0.089566417010,0.046356320099,Smooth,0.436794123428,0.563205876572
0.156939,0.264694,0.119511185179,0.119511185179,4.163e-17,0.084658996451,0.041409712626,Smooth,0.440244407410,0.559755592590
0.156939,0.274490,0.112886718387,0.112886718387,-1.249e-16,0.079950830458,0.036927107991,Smooth,0.443556640806,0.556443359194
0.156939,0.284286,0.106514588258,0.106514588258,5.551e-17,0.075424533951,0.032860431377,Smooth,0.446742705871,0.553257294129
0.156939,0.294082,0.100373237211,0.100373237211,8.327e-17,0.071064374747,0.029167907804,Smooth,0.449813381394,0.550186618606
0.156939,0.303878,0.094443041305,0.094443041305,9.714e-17,0.066856063923,0.025813132401,Smooth,0.452778479348,0.547221520652
0.156939,0.313673,0.088706074845,0.088706074845,2.776e-17,0.062786576168,0.022764299122,Smooth,0.455646962578,0.544353037422
0.156939,0.323469,0.083145906776,0.083145906776,-1.527e-16,0.058843995112,0.019993558043,Smooth,0.458427046612,0.541572953388
0.156939,0.333265,0.077747423800,0.077747423800,9.714e-17,0.055017379545,0.017476477589,Smooth,0.461126288100,0.538873711900
0.156939,0.343061,0.072496676060,0.072496676060,-4.163e-17,0.051296647169,0.015191592874,Smooth,0.463751661970,0.536248338030
0.156939,0.352857,0.067380741949,0.067380741949,-9.714e-17,0.047672473139,0.013120025075,Smooth,0.466309629025,0.533690370975
0.156939,0.362653,0.062387609151,0.062387609151,-1.110e-16,0.044136201106,0.011245159720,Smooth,0.468806195424,0.531193804576
0.156939,0.372449,0.057506069507,0.057506069507,1.041e-16,0.040679764849,0.009552374084,Smooth,0.471246965247,0.528753034753
0.156939,0.382245,0.052725625670,0.052725625670,-8.327e-17,0.037295618917,0.008028805724,Smooth,0.473637187165,0.526362812835
0.156939,0.392041,0.048036407845,0.048036407845,-9.714e-17,0.033976676939,0.006663155680,Smooth,0.475981796077,0.524018203923
0.156939,0.401837,0.043429099132,0.043429099132,-1.318e-16,0.030716256460,0.005445521016,Smooth,0.478285450434,0.521714549566
0.156939,0.411633,0.038894868232,0.038894868232,-3.469e-17,0.027508029347,0.004367252370,Smooth,0.480552565884,0.519447434116
0.156939,0.421429,0.034425308445,0.034425308445,-4.857e-17,0.024345976940,0.003420832930,Smooth,0.482787345778,0.517212654222
0.156939,0.431224,0.030012382019,0.030012382019,3.469e-17,0.021224349229,0.002599775898,Smooth,0.484993808991,0.515006191009
0.156939,0.441020,0.025648369048,0.025648369048,-2.429e-17,0.018137627441,0.001898538033,Smooth,0.487175815476,0.512824184524
0.156939,0.450816,0.021325820198,0.021325820198,-7.980e-17,0.015080489507,0.001312447294,Smooth,0.489337089901,0.510662910099
0.156939,0.460612,0.017037512638,0.017037512638,4.857e-17,0.012047777910,0.000837642962,Smooth,0.491481243681,0.508518756319
0.156939,0.470408,0.012776408600,0.012776408600,-1.214e-17,0.009034469514,0.000471026946,Smooth,0.493611795700,0.506388204300
0.156939,0.480204,0.008535616066,0.008535616066,-1.821e-16,0.006035646970,0.000210225225,Smooth,0.495732191967,0.504267808033
0.156939,0.490000,0.004308351102,0.004308351102,8.413e-17,0.003046471349,0.000053558622,Smooth,0.497845824449,0.502154175551
0.166735,0.010000,0.605290343245,0.605290343245,0.000e0,0.451658306588,1.225089819952,Borderline,0.197354828377,0.802645171623
0.166735,0.019796,0.554169128504,0.554169128504,0.000e0,0.409384788696,0.998377295079,Borderline,0.222915435748,0.777084564252
0.166735,0.029592,0.509994024126,0.509994024126,1.110e-16,0.373927875390,0.828062808643,Borderline,0.245002987937,0.754997012063
0.166735,0.039388,0.471417786935,0.471417786935,0.000e0,0.343642237643,0.696287443107,Borderline,0.264291106532,0.735708893468
0.166735,0.049184,0.437419712719,0.437419712719,0.000e0,0.317399639806,0.591982173582,Borderline,0.281290143641,0.718709856359
0.166735,0.058980,0.407212327623,0.407212327623,-5.551e-17,0.294391710468,0.507896665201,Borderline,0.296393836188,0.703606163812
0.166735,0.068776,0.380178343927,0.380178343927,-5.551e-17,0.274019708036,0.439079235505,Borderline,0.309910828036,0.690089171964
0.166735,0.078571,0.355827015238,0.355827015238,1.110e-16,0.255828386688,0.382034763293,Borderline,0.322086492381,0.677913507619
0.166735,0.088367,0.333763266453,0.333763266453,0.000e0,0.239464137250,0.334229138395,Borderline,0.333118366774,0.666881633226
0.166735,0.098163,0.313665438954,0.313665438954,-5.551e-17,0.224647355409,0.293783438465,Borderline,0.343167280523,0.656832719477
0.166735,0.107959,0.295268970565,0.295268970565,-5.551e-17,0.211153571213,0.259277770844,Smooth,0.352365514717,0.647634485283
0.166735,0.117755,0.278354242346,0.278354242346,-5.551e-17,0.198800194366,0.229621359480,Smooth,0.360822878827,0.639177121173
0.166735,0.127551,0.262737401605,0.262737401605,1.110e-16,0.187436980484,0.203964141141,Smooth,0.368631299198,0.631368700802
0.166735,0.137347,0.248263344074,0.248263344074,2.776e-17,0.176939032778,0.181635190073,Smooth,0.375868327963,0.624131672037
0.166735,0.147143,0.234800284855,0.234800284855,-2.776e-17,0.167201573218,0.162098950359,Smooth,0.382599857572,0.617400142428
0.166735,0.156939,0.222235513674,0.222235513674,8.327e-17,0.158135974575,0.144923565358,Smooth,0.388882243163,0.611117756837
0.166735,0.166735,0.210472043535,0.210472043535,0.000e0,0.149666707444,0.129757594081,Smooth,0.394763978232,0.605236021768
0.166735,0.176531,0.199425940751,0.199425940751,-8.327e-17,0.141728962069,0.116312648419,Smooth,0.400287029624,0.599712970376
0.166735,0.186327,0.189024179936,0.189024179936,-8.327e-17,0.134266775057,0.104350278518,Smooth,0.405487910032,0.594512089968
0.166735,0.196122,0.179202907282,0.179202907282,2.776e-17,0.127231538807,0.093671950992,Smooth,0.410398546359,0.589601453641
0.166735,0.205918,0.169906024142,0.169906024142,2.776e-17,0.120580804442,0.084111308870,Smooth,0.415046987929,0.584953012071
